date,True AQI,Predicted AQI
2024-10-15,40,101.81220173866508
2024-10-16,45,35.78445252051718
2024-10-17,57,38.10207422833184
2024-10-18,38,48.13327147829653
2024-10-19,17,32.702348053813125
2024-10-20,33,14.915233689725696
2024-10-21,52,27.66255061937339
2024-10-22,26,43.72864838006931
2024-10-23,40,22.671150803848438
2024-10-24,62,33.652081534660866
2024-10-25,148,52.152253015251866
2024-10-26,201,123.72869360484619
2024-10-27,28,169.48308477991344
2024-10-28,40,27.704147874633787
2024-10-29,90,33.69745113010462
2024-10-30,89,75.29372395841426
2024-10-31,136,75.6014827393951
2024-11-01,130,114.42340988198151
2024-11-02,123,110.53070874423202
2024-11-03,71,104.60923222211017
2024-11-04,17,61.47342117218402
2024-11-05,38,15.66383201454759
2024-11-06,52,31.7949561449381
2024-11-07,93,43.842072368678686
2024-11-08,148,78.04538484641559
2024-11-09,161,124.43192233422434
2024-11-10,125,136.42384057539573
2024-11-11,74,106.9654231617142
2024-11-12,84,63.9982340829666
2024-11-13,81,71.10612045028037
2024-11-14,53,68.8535251121603
2024-11-15,70,45.64399977583228
2024-11-16,43,59.059004226539784
2024-11-17,29,37.129655949762224
2024-11-18,41,24.946430939690384
2024-11-19,57,34.54661703293944
2024-11-20,65,48.042532287409024
2024-11-21,25,55.017337891862574
2024-11-22,32,22.13957206911988
2024-11-23,51,27.017547896035452
2024-11-24,88,42.87948247723449
2024-11-25,48,73.890294523129
2024-11-26,19,41.67038783432069
2024-11-27,19,16.795043877170336
2024-11-28,19,16.137184743235945
2024-11-29,30,16.137184743235945
2024-11-30,43,25.228476899478313
2024-12-01,51,36.2222640408872
2024-12-02,22,43.12901525217512
2024-12-03,36,19.34254158567479
2024-12-04,34,30.255417923321595
2024-12-05,21,28.92004288120197
2024-12-06,24,18.130418919289966
2024-12-07,17,20.314959864244408
2024-12-08,27,14.597646521619438
2024-12-09,44,22.703663988695734
2024-12-10,38,36.98069075283451
2024-12-11,39,32.40744568342875
2024-12-12,64,33.09781800221043
2024-12-13,25,53.78253042775587
2024-12-14,26,22.116887271398003
2024-12-15,34,22.058661265357795
2024-12-16,35,28.693194903983212
2024-12-17,20,29.70115439087116
2024-12-18,22,17.326622611898898
2024-12-19,44,18.639312856296648
2024-12-20,40,36.867266764225135
2024-12-21,19,34.06040789365463
2024-12-22,27,16.61356549539533
2024-12-23,40,22.749033584139486
2024-12-24,66,33.674766332382745
2024-12-25,63,55.45817743570363
2024-12-26,25,53.568538861133575
2024-12-27,19,22.094202473676127
2024-12-28,39,16.273293529567198
2024-12-29,62,32.6668068454948
2024-12-30,65,52.129568217529986
2024-12-31,47,55.13076188047195
